Id,q1,q2,q3,d4,q5,q6,q7,q8,q9,q10,q11,q12,q13,c12b5a4e69860bc968b47223fd-change-ext-lng-btn
1130658279,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1132486612,3,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1128160106,5,5,5,5,5,5,3,5,5,4,SMS,Yes,Yes,
1134905734,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130519729,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131962126,4,4,4,5,5,4,5,5,5,5,SMS,Yes,Yes,
1129782437,5,4,4,5,5,5,4,5,4,4,Site,No,No,
1131602789,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132051002,4,4,4,4,4,3,4,4,4,4,Site,Yes,Yes,
1137020499,4,5,5,5,5,5,4,4,4,4,Site,Yes,Yes,
1132645001,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130885393,4,5,4,4,5,5,5,5,4,4,Site,Yes,No,
1128736210,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1134890241,5,3,5,3,3,3,3,5,5,5,Site,No,No,
1131832543,4,5,5,5,5,4,4,4,4,4,SMS,Yes,Yes,
1124559418,4,5,5,5,5,4,4,4,5,5,SMS,No,No,
1132299999,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1132881184,5,5,5,5,5,5,3,5,4,4,SMS,Yes,No,
1129313795,5,5,5,5,5,5,4,5,4,5,Site,Yes,No,
1131962126,4,4,4,5,5,4,5,5,3,4,SMS,Yes,Yes,
1129172266,5,5,5,5,5,5,3,5,5,5,SMS,Yes,No,
1130234998,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129438774,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132673193,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1124624477,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126242393,4,5,4,5,5,5,4,5,4,5,SMS,Yes,Yes,
1126043668,5,3,5,5,5,5,5,5,3,3,Site,No,No,
1130439209,4,4,4,4,4,4,4,4,4,3,Site,Yes,No,
1131218925,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1121857393,5,5,5,5,5,4,5,5,3,3,SMS,Yes,Yes,
1128868757,4,3,3,5,5,5,3,5,5,5,SMS,Yes,Yes,
1131272724,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130760828,4,5,5,5,5,5,5,5,5,5,SMS,No,No,
1132225655,5,4,5,5,5,5,4,5,4,5,SMS,Yes,No,
1130505439,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1122966201,4,4,4,5,5,5,4,4,5,5,Site,No,No,
1071246076,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129085369,5,5,5,5,5,5,5,5,5,4,SMS,Yes,Yes,
1131225441,4,3,4,5,4,4,4,4,4,4,SMS,Yes,No,
1132064864,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129922199,4,4,4,5,5,5,5,5,5,5,Site,Yes,No,
1126874328,5,5,4,5,5,5,4,5,5,4,Site,Yes,No,
1128963582,4,4,4,5,5,4,4,4,4,5,SMS,Yes,Yes,
1132154764,5,4,4,5,5,5,5,5,5,4,SMS,Yes,No,
1130350901,4,5,4,5,5,5,5,5,5,4,SMS,Yes,No,
1131615724,5,5,5,5,5,5,3,5,4,4,SMS,Yes,Yes,
1131304485,4,4,5,5,5,4,4,5,4,3,SMS,No,No,
1134337664,5,5,5,5,5,4,4,5,5,5,SMS,No,No,
1130218926,4,4,4,5,5,5,5,3,4,4,Site,Yes,No,
1131175570,4,5,5,5,5,5,4,5,5,5,Site,No,No,
1130201401,5,5,5,5,5,5,5,5,4,4,Site,Yes,No,
1125897908,5,5,5,5,5,5,4,4,4,5,SMS,No,No,
1129782353,4,4,5,5,4,5,4,5,5,5,Site,No,No,
1131678284,5,5,5,5,5,4,4,5,3,4,SMS,No,No,
1129511778,5,5,5,5,5,5,1,5,5,5,SMS,Yes,Yes,
1125421634,4,4,4,4,4,4,5,4,5,4,SMS,Yes,No,
1125009579,5,5,5,5,5,5,5,5,5,4,SMS,Yes,Yes,
1132941673,5,5,5,5,5,5,5,5,5,5,Visit,Yes,Yes,
1124515154,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1128859467,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131536763,4,4,4,4,4,4,3,4,4,4,SMS,No,No,
1131686188,4,3,5,5,5,4,3,4,4,3,SMS,Yes,No,
1131454512,3,3,4,5,5,3,3,4,2,4,Site,Yes,No,
1133229714,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131776823,5,4,5,5,5,5,2,3,4,5,Site,Yes,Yes,
1130191131,5,5,5,5,5,5,5,5,3,5,Visit,Yes,Yes,
1132573120,4,3,4,4,4,4,4,4,4,4,Site,No,No,
1130082652,4,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130495664,4,4,4,5,4,4,4,4,4,4,SMS,Yes,No,
1129911341,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131142505,4,4,4,4,3,3,4,4,3,4,SMS,Yes,No,
1128232962,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129632723,4,5,5,5,5,5,5,5,4,5,Site,Yes,Yes,
1132504513,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1129593586,5,5,3,5,5,5,5,5,5,5,SMS,No,No,
1131962126,4,4,5,5,5,4,5,5,4,4,SMS,Yes,Yes,
1129600977,4,5,5,5,5,5,3,5,5,5,Site,Yes,No,
1128309869,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129877682,5,5,5,5,5,5,3,4,4,5,SMS,Yes,Yes,
1130472564,3,4,3,5,5,3,4,4,3,3,Visit,No,Yes,
1132161694,5,5,5,5,5,5,5,5,3,4,SMS,No,No,
1122117649,5,4,4,5,5,4,5,4,4,3,SMS,Yes,No,
1132030477,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1135230108,3,3,5,5,5,4,4,5,4,5,SMS,Yes,Yes,
1130238874,5,5,5,5,5,5,4,4,3,4,SMS,Yes,No,
1129220206,4,5,5,5,5,3,5,5,5,5,SMS,Yes,No,
1129857486,4,4,5,5,4,3,2,4,4,3,SMS,No,No,
1130979691,4,4,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129399679,5,5,5,5,5,5,5,5,4,4,SMS,Yes,Yes,
1119206363,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1125284396,4,4,4,5,4,4,4,4,4,4,SMS,Yes,No,
1132080845,4,4,4,4,5,5,5,5,5,5,Site,No,No,
1126874237,5,5,5,4,5,5,4,5,4,4,Site,Yes,No,
1126914033,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130284423,4,3,4,5,3,5,5,4,4,5,SMS,Yes,No,
1130169350,4,4,5,5,5,4,4,4,4,4,SMS,Yes,No,
1131132092,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1128800131,4,4,5,5,5,5,5,5,5,5,SMS,Yes,No,
1127300521,4,3,5,5,5,4,3,5,5,5,SMS,Yes,Yes,
1130806522,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129350300,5,2,4,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126350527,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1125746964,5,4,5,5,5,4,5,4,4,4,Site,Yes,No,
1132090240,5,4,3,5,5,5,5,5,5,5,Site,Yes,No,
1133186179,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130652298,5,4,5,5,4,3,4,5,5,5,SMS,No,No,
1135052809,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1153341332,5,5,5,5,5,5,5,4,4,4,SMS,Yes,Yes,
1126520509,4,4,3,4,4,5,4,5,4,4,Site,Yes,Yes,
1131270850,5,5,5,5,5,2,2,4,4,3,Site,Yes,No,
1128766449,4,5,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1129998884,4,5,4,4,4,4,5,4,4,5,Site,No,No,
1132012715,5,5,5,5,5,4,5,5,4,5,Site,No,No,
1130750811,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130088667,4,4,4,4,5,4,4,5,4,4,Site,No,No,
1127141925,4,4,4,4,4,3,4,4,4,4,SMS,Yes,Yes,
1130251380,5,5,5,5,5,5,5,5,5,4,Site,No,No,
1130647306,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1135010609,5,3,4,4,5,4,5,5,4,5,Site,Yes,Yes,
1134212347,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129419428,5,5,5,5,5,4,5,5,4,5,SMS,Yes,Yes,
1134105483,5,4,5,5,5,5,5,5,4,4,SMS,Yes,No,
1133687531,4,4,5,5,5,4,5,4,4,4,SMS,Yes,No,
1124515949,5,4,4,5,5,5,5,5,4,4,Site,No,No,
1138062474,4,3,5,5,5,3,5,5,4,4,Site,No,No,
1129591168,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131538116,5,5,5,5,5,4,3,4,4,4,SMS,No,Yes,
1131577833,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1128789797,5,5,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1128771308,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1125264109,5,5,5,5,5,5,5,5,5,3,SMS,No,No,
1132536770,3,3,3,3,3,3,3,3,3,3,SMS,Yes,Yes,
1129137533,2,4,5,5,5,4,1,5,4,3,SMS,No,No,
1126064896,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1118672409,3,3,3,4,4,4,2,3,3,3,SMS,No,Yes,
1129580245,3,4,4,5,5,4,3,3,4,3,SMS,No,No,
1131058875,3,4,5,5,5,4,2,3,4,4,SMS,Yes,Yes,
1122798547,5,3,5,5,5,5,3,5,4,4,Site,Yes,Yes,
1129154991,5,4,5,5,5,5,5,5,4,4,SMS,Yes,Yes,
1128548516,5,5,5,5,5,5,5,5,4,5,SMS,Yes,No,
1132779719,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1134105483,5,4,5,5,5,5,5,5,4,5,SMS,Yes,No,
1126779501,5,5,5,5,4,5,5,5,5,5,SMS,Yes,Yes,
1130863085,4,3,4,4,4,4,4,3,3,3,SMS,Yes,Yes,
1130721481,4,4,4,5,5,4,4,4,5,4,Site,Yes,No,
1128745575,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131272609,4,3,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1129959142,3,5,4,5,5,5,5,5,4,4,Site,Yes,Yes,
1129333413,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126750767,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1128734041,4,4,4,4,4,4,5,5,5,5,Site,Yes,No,
1130857558,5,5,5,5,5,4,3,4,4,3,Site,No,No,
1131683730,4,5,5,5,5,5,5,4,4,5,SMS,Yes,Yes,
1133063964,5,5,5,5,5,5,3,5,5,4,SMS,No,No,
1130024969,5,5,5,4,5,4,5,5,5,5,SMS,Yes,No,
1130920331,4,5,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1125854750,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1131980698,3,4,4,5,5,4,4,5,4,4,SMS,No,No,
1136218193,4,4,2,3,3,3,3,3,1,3,SMS,No,No,
1129419584,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1126412525,4,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128654397,5,4,5,5,5,2,5,5,5,4,Site,Yes,No,
1127639530,4,4,4,5,3,4,5,5,4,3,SMS,Yes,Yes,
1124976455,5,5,5,5,5,5,5,5,5,4,SMS,Yes,No,
1130661521,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127225280,4,5,5,5,5,5,5,5,4,5,SMS,Yes,No,
1129333249,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132295385,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129207930,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129259659,5,4,5,5,5,5,3,5,4,4,SMS,Yes,Yes,
1120280761,5,3,5,5,5,5,5,5,5,5,SMS,No,No,
1132291467,4,5,4,4,4,4,4,5,5,4,SMS,No,No,
1132614742,4,4,5,5,4,4,5,5,5,5,Site,Yes,No,
1129512776,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1131765669,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130201328,3,4,4,5,5,4,4,4,3,3,SMS,No,No,
1115539239,5,5,5,5,4,5,5,5,5,5,SMS,Yes,No,
1132788785,5,5,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1117792166,4,4,4,4,4,4,5,5,4,5,Site,Yes,No,
1130013236,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127419370,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1123304816,5,3,5,5,5,5,5,5,4,4,SMS,No,No,
1130180027,4,5,4,5,4,3,5,4,4,4,SMS,Yes,Yes,
1132174697,3,4,5,5,5,4,5,4,3,4,Site,No,No,
1126681160,5,5,5,5,5,5,3,5,5,5,Site,No,No,
1122349028,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1124639277,5,3,5,5,5,5,3,5,5,5,Site,Yes,Yes,
1130911447,5,5,5,5,5,5,2,5,4,4,SMS,No,No,
1132248301,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1114409004,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132475680,4,4,4,5,5,4,4,4,4,4,Site,Yes,No,
1128442165,5,4,5,5,5,5,4,5,5,5,SMS,No,No,
1132523372,4,5,4,5,5,4,5,5,4,4,Site,Yes,No,
1125189413,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131546689,4,4,5,5,5,5,5,5,5,5,Site,No,No,
1128559950,4,4,5,5,5,4,5,4,5,5,SMS,Yes,Yes,
1131442491,5,5,5,5,5,5,2,5,5,5,Site,Yes,Yes,
1131797373,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129268502,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1129119812,4,4,4,4,4,5,4,1,5,4,SMS,Yes,Yes,
1129051544,5,5,5,5,5,5,4,1,5,3,SMS,No,No,
1130850579,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1124912609,4,4,4,4,4,4,3,4,3,3,Site,No,No,
1124769215,3,3,3,4,5,4,4,4,3,3,Site,Yes,Yes,
1129752257,5,5,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1128900063,4,4,4,5,5,5,5,5,4,5,Site,Yes,No,
1120680770,4,5,5,5,5,4,4,5,5,4,Site,Yes,No,
1131833251,4,5,5,5,4,5,3,5,4,4,Site,No,No,
1156091694,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129915102,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129879225,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128584560,4,4,4,5,5,3,5,5,4,5,SMS,Yes,No,
1120290091,4,5,5,5,5,5,3,5,5,5,SMS,No,No,
1128933114,2,3,4,4,4,4,4,5,4,3,Site,No,No,
1132778463,5,5,5,5,5,5,2,4,5,5,Site,Yes,No,
1135543807,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1134756178,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1131196568,4,3,5,5,3,5,4,5,5,5,SMS,Yes,No,
1124408202,5,5,5,4,5,3,4,5,5,4,SMS,Yes,Yes,
1131140012,5,3,5,5,3,4,4,3,5,3,SMS,No,No,
1135024238,4,5,5,5,5,4,5,5,4,4,SMS,Yes,No,
1128877246,3,3,3,5,5,3,1,5,3,3,Site,Yes,Yes,
1133665453,3,5,5,5,5,4,5,3,4,4,SMS,Yes,Yes,
1129385124,4,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129171060,3,3,4,5,5,4,5,5,4,3,Site,No,No,
1131615823,5,5,5,5,5,5,4,5,5,5,SMS,No,No,
1130327826,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1114944687,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1131363408,4,5,4,5,5,5,5,5,5,4,SMS,Yes,No,
1130503814,4,3,4,5,4,4,4,4,3,3,SMS,No,No,
1125797157,4,3,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131199133,4,5,5,5,5,5,5,5,5,4,SMS,Yes,No,
1124022649,4,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130238056,4,4,3,5,5,5,5,5,5,4,Site,Yes,Yes,
1130195843,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1125548675,5,5,4,5,4,4,5,5,5,5,SMS,Yes,Yes,
1129652093,4,4,4,5,5,5,5,5,5,5,SMS,Yes,Yes,
1119499794,5,5,5,5,5,4,5,4,4,4,Site,Yes,Yes,
1132709179,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129492755,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126528270,5,4,5,5,5,5,5,5,4,4,Site,Yes,No,
1130749748,4,5,5,5,5,4,4,5,3,4,SMS,Yes,No,
1151033287,5,5,5,5,5,5,5,5,5,4,Site,Yes,Yes,
1130762618,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1125672723,4,4,4,5,4,4,5,4,4,4,SMS,Yes,No,
1130716390,5,4,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132519727,3,4,4,4,4,4,4,3,3,4,Site,No,No,
1129350979,3,5,4,4,5,4,3,4,4,3,SMS,No,No,
1129796098,5,5,5,5,5,5,5,5,5,2,SMS,Yes,Yes,
1130626797,3,4,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131283747,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127492922,5,4,5,5,5,5,3,5,5,5,SMS,Yes,No,
1123504894,4,3,5,4,5,3,3,4,3,3,SMS,No,No,
1132545680,5,5,4,4,4,4,5,4,4,4,SMS,Yes,Yes,
1127329215,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131666586,4,5,4,4,5,5,5,5,5,5,Site,Yes,Yes,
1129056295,5,5,4,5,5,4,5,5,5,5,SMS,Yes,No,
1134871217,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1129502199,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130932278,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129735013,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1130814930,5,5,5,5,5,5,5,5,3,5,Site,No,No,
1129437065,5,4,3,5,5,5,4,5,5,3,SMS,Yes,No,
1129808828,5,4,5,5,5,5,5,5,5,5,Site,Yes,No,
1129972376,4,4,4,5,5,5,4,5,5,5,Site,Yes,Yes,
1129077242,5,4,5,5,5,5,5,5,5,4,Site,Yes,No,
1124422047,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1132022516,4,5,4,5,5,4,5,5,4,4,Site,Yes,Yes,
1129805188,4,4,4,5,5,5,5,5,4,4,SMS,No,No,
1129174957,5,5,5,5,5,5,5,5,5,4,SMS,Yes,No,
1130267287,4,5,5,5,5,5,5,5,4,4,Site,Yes,No,
1126218047,5,5,4,5,5,5,4,5,5,4,SMS,Yes,No,
1129652572,5,5,5,5,5,5,5,5,5,4,SMS,Yes,Yes,
1127009510,4,5,5,5,5,4,4,4,4,4,SMS,Yes,No,
1132863463,5,5,5,5,5,5,5,4,4,4,Site,Yes,Yes,
1126406931,4,2,4,4,4,4,4,3,4,4,SMS,No,No,
1125129823,5,5,5,5,5,5,5,5,3,3,Site,Yes,Yes,
1132272046,4,4,4,5,5,4,4,4,4,4,Site,Yes,No,
1116580554,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1131694638,5,5,4,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126340197,4,3,5,5,5,4,4,4,5,4,SMS,No,No,
1132914464,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131501783,3,4,4,5,3,3,5,5,5,5,SMS,Yes,No,
1132179159,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1130696352,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131332536,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131087114,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1134835469,4,2,4,4,4,4,4,4,4,4,Site,No,No,
1131188425,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130325366,3,4,4,4,4,3,2,5,4,3,SMS,No,No,
1132084698,3,3,5,5,3,4,4,5,4,4,Site,Yes,No,
1129023873,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132491059,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1132948165,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1133175131,4,3,5,5,5,5,4,4,4,3,Site,Yes,Yes,
1132333590,4,3,5,5,3,4,5,4,3,4,SMS,Yes,No,
1131001412,4,4,4,4,4,5,5,5,5,5,SMS,Yes,Yes,
1130837444,4,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126139623,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129053185,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1131233163,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127164133,5,4,5,4,5,5,5,5,3,4,SMS,Yes,No,
1130748781,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129885131,5,5,5,5,5,5,3,5,5,5,Site,No,No,
1130503921,4,4,4,5,5,5,5,5,4,3,SMS,Yes,No,
1130791989,4,5,5,5,5,5,4,5,4,4,Site,Yes,Yes,
1131336685,3,4,4,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131318766,4,5,5,5,5,5,5,5,4,5,SMS,No,No,
1132055458,4,4,4,5,4,5,4,5,4,4,SMS,Yes,No,
1125396976,3,3,4,5,5,5,1,5,2,2,SMS,Yes,No,
1132833433,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1129053193,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
2510143643,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130721416,5,5,5,5,4,5,5,5,2,3,Site,No,No,
1130413790,4,4,5,5,5,5,5,5,5,5,SMS,No,No,
1130050725,5,5,4,5,5,5,5,5,4,4,SMS,Yes,Yes,
1131132308,3,3,4,5,5,3,1,4,3,3,Site,No,No,
1126672193,5,5,5,5,5,5,3,5,5,5,Site,No,No,
1129527162,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129107635,4,5,5,5,5,4,5,5,5,5,SMS,Yes,No,
1131476762,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1128974118,5,3,4,5,5,5,5,5,5,5,Site,No,No,
1132536176,5,4,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1132953215,4,5,3,5,4,5,5,5,3,5,SMS,No,No,
1127088852,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131573758,5,4,5,5,5,5,4,5,5,3,SMS,Yes,Yes,
1129461354,5,5,5,5,5,5,4,5,4,5,SMS,Yes,No,
1132294933,4,4,5,5,5,4,4,5,5,4,SMS,Yes,Yes,
1131202366,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1131127662,5,4,4,5,5,4,5,5,5,4,Site,Yes,No,
1121366403,5,5,4,5,4,4,5,5,4,4,SMS,Yes,No,
1130454273,3,3,4,4,5,4,4,5,4,3,SMS,Yes,Yes,
1129643373,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1129207757,4,5,5,4,5,5,4,5,3,4,Site,Yes,No,
1129277610,4,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131216721,4,4,3,4,5,4,5,4,4,3,SMS,No,No,
1130822768,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131153155,3,4,4,5,5,5,4,3,4,3,SMS,No,No,
1124265032,5,5,5,5,5,5,5,4,5,5,SMS,Yes,No,
1128992714,3,3,4,5,3,3,4,5,1,4,SMS,Yes,Yes,
1131232546,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132359645,5,4,3,4,5,5,5,2,4,3,Site,Yes,Yes,
1129246151,4,4,5,5,4,5,4,4,4,5,SMS,Yes,No,
1130391913,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129223820,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1127481636,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1150610572,4,4,5,3,5,4,5,5,3,5,SMS,Yes,No,
1128881420,4,3,4,4,4,3,5,5,4,3,SMS,No,No,
1116949916,5,5,5,5,5,5,4,4,5,4,Site,Yes,No,
1131493684,3,3,3,5,3,3,5,5,5,3,Site,Yes,No,
1116426642,3,3,3,3,3,3,3,3,3,3,SMS,No,No,
1123279661,4,4,5,5,4,5,5,5,5,5,SMS,No,No,
1124195403,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129405336,5,3,5,5,5,5,5,5,4,3,SMS,No,No,
1116643576,5,3,5,5,5,5,5,5,5,5,SMS,Yes,No,
1124361096,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1124303007,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128760871,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129480297,5,4,5,4,4,5,5,5,5,5,SMS,Yes,No,
1131898122,5,4,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131071845,5,5,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1127243325,4,5,4,4,3,3,4,5,5,5,Site,No,No,
1129792634,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128548763,5,4,4,4,4,5,4,5,3,4,SMS,Yes,No,
1126394707,4,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1132085307,4,5,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1129006191,5,5,5,5,5,5,5,5,4,4,Site,No,No,
1138018229,5,5,5,5,3,5,3,5,5,5,Site,No,No,
1130102609,5,5,4,5,5,5,4,5,5,3,Site,No,No,
1122627720,5,4,4,5,5,5,5,5,4,4,SMS,No,No,
1128951959,4,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1130381617,3,4,4,4,4,3,4,3,3,3,SMS,Yes,Yes,
1129466817,4,4,4,4,4,4,4,4,4,4,Site,Yes,Yes,
1129269070,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1129241665,4,3,4,3,3,3,3,3,4,4,SMS,Yes,Yes,
1128900337,4,4,4,5,4,3,4,4,4,4,Site,Yes,No,
1120452717,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1124370667,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132637941,3,4,4,5,4,4,5,4,3,3,SMS,Yes,No,
1130064254,5,5,3,3,5,4,4,4,5,3,SMS,Yes,Yes,
1127357646,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1132632611,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1132774801,3,5,5,5,4,4,5,5,5,4,Site,Yes,No,
1129992549,4,5,4,5,5,5,5,5,4,5,SMS,Yes,No,
1129882807,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1128704788,4,4,4,4,4,4,4,4,4,3,Site,No,No,
2225099833,4,5,5,5,5,4,3,4,4,4,SMS,No,No,
